1,1137,31.00,499.00,91.00,333.00,1,-1,-1,-1
1,1136,1699.00,413.00,178.00,322.00,1,-1,-1,-1
2,1136,1694.90,382.09,185.21,343.82,1,-1,-1,-1
3,1138,1393.00,469.00,75.00,172.00,1,-1,-1,-1
3,1136,1700.78,429.39,164.91,313.69,1,-1,-1,-1
4,1136,1695.37,435.80,160.70,305.64,1,-1,-1,-1
5,1136,1697.38,442.76,153.10,296.08,1,-1,-1,-1
6,1136,1699.38,445.97,147.74,289.25,1,-1,-1,-1
7,1137,18.02,228.57,140.16,681.00,1,-1,-1,-1
7,1136,1700.57,445.69,145.28,288.21,1,-1,-1,-1
8,1137,13.33,222.29,137.70,700.69,1,-1,-1,-1
8,1136,1702.69,446.79,144.10,289.09,1,-1,-1,-1
9,1137,10.12,214.23,135.73,714.19,1,-1,-1,-1
9,1136,1700.33,445.43,143.95,291.15,1,-1,-1,-1
10,1139,1341.24,486.99,81.61,175.79,1,-1,-1,-1
10,1137,8.45,202.94,140.32,728.33,1,-1,-1,-1
10,1136,1699.34,444.35,143.62,292.73,1,-1,-1,-1
11,1137,4.09,206.32,140.72,734.22,1,-1,-1,-1
11,1136,1698.71,446.08,141.51,293.50,1,-1,-1,-1
12,1137,4.52,210.66,141.65,735.44,1,-1,-1,-1
12,1136,1696.98,442.72,141.17,298.23,1,-1,-1,-1
13,1137,9.91,208.24,144.42,738.26,1,-1,-1,-1
13,1136,1694.37,440.06,142.45,304.60,1,-1,-1,-1
14,1139,1341.56,491.83,83.88,172.80,1,-1,-1,-1
14,1137,8.02,209.27,145.96,743.05,1,-1,-1,-1
14,1136,1692.04,436.86,145.78,309.26,1,-1,-1,-1
15,1139,1340.42,482.99,85.22,179.99,1,-1,-1,-1
15,1137,11.32,205.81,149.16,734.12,1,-1,-1,-1
15,1136,1681.48,420.30,153.29,323.07,1,-1,-1,-1
16,1139,1342.85,480.65,86.05,183.46,1,-1,-1,-1
16,1137,14.89,204.72,159.61,725.25,1,-1,-1,-1
16,1136,1696.67,398.22,144.97,325.59,1,-1,-1,-1
17,1139,1347.27,483.26,83.97,182.49,1,-1,-1,-1
17,1138,1388.84,475.84,71.37,171.86,1,-1,-1,-1
17,1137,13.37,207.87,170.54,711.05,1,-1,-1,-1
17,1136,1687.30,385.57,149.76,336.52,1,-1,-1,-1
18,1142,1823.56,352.94,86.60,311.15,1,-1,-1,-1
18,1141,12.35,546.46,165.42,403.83,1,-1,-1,-1
18,1139,1347.51,483.41,83.26,183.09,1,-1,-1,-1
18,1138,1387.19,477.57,71.86,172.25,1,-1,-1,-1
18,1137,7.44,204.88,179.34,715.61,1,-1,-1,-1
18,1136,1680.88,378.43,152.81,344.85,1,-1,-1,-1
19,1139,1347.37,483.06,83.35,183.43,1,-1,-1,-1
19,1138,1384.20,477.07,72.86,173.32,1,-1,-1,-1
19,1137,5.73,200.95,190.04,719.85,1,-1,-1,-1
19,1136,1672.28,372.52,161.17,356.55,1,-1,-1,-1
20,1139,1347.29,487.59,85.37,179.51,1,-1,-1,-1
20,1138,1381.07,478.89,75.94,172.97,1,-1,-1,-1
20,1137,10.15,202.89,206.85,724.66,1,-1,-1,-1
20,1136,1663.70,368.41,169.87,372.10,1,-1,-1,-1
21,1138,1381.67,479.23,77.53,172.86,1,-1,-1,-1
21,1137,10.02,207.95,222.59,721.30,1,-1,-1,-1
21,1136,1654.00,362.20,175.07,383.48,1,-1,-1,-1
22,1143,1632.55,369.74,114.30,358.86,1,-1,-1,-1
22,1142,1814.60,325.09,104.79,380.77,1,-1,-1,-1
22,1137,7.34,214.10,238.21,716.27,1,-1,-1,-1
22,1136,1650.09,356.01,179.66,393.62,1,-1,-1,-1
23,1137,7.08,218.71,252.87,712.53,1,-1,-1,-1
23,1136,1646.66,350.98,182.84,400.95,1,-1,-1,-1
24,1137,3.67,224.15,264.18,700.50,1,-1,-1,-1
24,1136,1644.66,348.98,188.89,407.94,1,-1,-1,-1
25,1141,23.38,539.17,232.83,394.04,1,-1,-1,-1
25,1137,2.41,227.87,273.37,692.67,1,-1,-1,-1
25,1136,1645.40,347.82,191.62,408.87,1,-1,-1,-1
26,1141,27.04,540.58,234.50,390.60,1,-1,-1,-1
26,1138,1376.85,484.10,76.41,172.46,1,-1,-1,-1
26,1137,2.41,228.73,277.00,685.64,1,-1,-1,-1
26,1136,1643.77,346.95,190.08,408.20,1,-1,-1,-1
27,1141,33.62,539.65,231.48,389.54,1,-1,-1,-1
27,1138,1373.48,483.69,75.38,171.36,1,-1,-1,-1
27,1137,6.21,224.33,283.60,687.23,1,-1,-1,-1
27,1136,1642.56,346.88,187.53,409.45,1,-1,-1,-1
28,1141,54.12,531.27,228.23,391.27,1,-1,-1,-1
28,1138,1375.35,481.09,75.31,171.88,1,-1,-1,-1
28,1137,9.36,228.27,294.89,688.45,1,-1,-1,-1
29,1141,64.54,514.17,230.33,395.38,1,-1,-1,-1
29,1138,1374.28,482.71,74.32,170.09,1,-1,-1,-1
29,1137,15.75,230.79,308.13,688.88,1,-1,-1,-1
30,1143,1632.68,352.34,135.18,403.73,1,-1,-1,-1
30,1142,1802.01,326.52,109.70,421.88,1,-1,-1,-1
30,1138,1373.49,485.17,74.76,168.33,1,-1,-1,-1
30,1137,17.19,224.71,305.67,692.70,1,-1,-1,-1
31,1143,1631.04,346.29,139.09,414.54,1,-1,-1,-1
31,1142,1796.15,315.08,115.60,446.61,1,-1,-1,-1
31,1138,1374.09,487.00,74.49,165.85,1,-1,-1,-1
31,1137,20.51,222.19,305.42,690.02,1,-1,-1,-1
32,1143,1627.73,343.36,141.12,418.56,1,-1,-1,-1
32,1142,1791.72,306.46,119.06,463.05,1,-1,-1,-1
32,1138,1370.95,489.17,73.98,162.58,1,-1,-1,-1
32,1137,41.98,231.50,310.33,693.35,1,-1,-1,-1
33,1143,1629.79,340.40,143.05,421.13,1,-1,-1,-1
33,1142,1789.69,299.74,121.83,481.28,1,-1,-1,-1
