1,1,1472.44,418.21,74.98,180.19,0.883,-1,-1,-1
1,2,1369.06,393.33,67.33,229.49,0.88,-1,-1,-1
1,3,466.47,429.11,75.09,180.2,0.87,-1,-1,-1
1,4,672.32,418.82,74.19,194.84,0.844,-1,-1,-1
1,5,729.49,423.34,57.69,176.58,0.828,-1,-1,-1
1,6,550.95,435.7,59.26,171.8,0.826,-1,-1,-1
1,7,1169.44,418.46,39.0,106.61,0.825,-1,-1,-1
1,8,1226.35,412.13,39.61,114.28,0.811,-1,-1,-1
1,9,1112.33,418.33,30.03,81.73,0.802,-1,-1,-1
1,10,588.36,422.91,59.57,182.17,0.777,-1,-1,-1
1,11,635.17,426.66,48.08,142.57,0.743,-1,-1,-1
1,12,806.21,429.76,22.36,62.36,0.742,-1,-1,-1
1,13,1196.15,421.43,29.49,88.82,0.688,-1,-1,-1
1,14,778.25,430.72,19.3,57.47,0.644,-1,-1,-1
1,15,859.49,430.0,24.42,74.94,0.624,-1,-1,-1
1,16,964.08,424.11,27.26,99.12,0.522,-1,-1,-1
1,17,825.86,435.12,17.16,55.57,0.446,-1,-1,-1
1,18,396.83,430.51,31.11,67.83,0.433,-1,-1,-1
1,19,840.34,433.39,22.19,58.42,0.328,-1,-1,-1
2,1,1467.17,417.54,75.15,180.74,0.883,-1,-1,-1
2,2,1366.3,394.24,67.19,229.04,0.884,-1,-1,-1
2,3,462.2,428.49,75.01,180.03,0.88,-1,-1,-1
2,4,666.0,417.74,74.78,196.31,0.842,-1,-1,-1
2,5,721.22,420.68,58.28,178.3,0.821,-1,-1,-1
2,6,543.75,435.06,59.03,171.25,0.818,-1,-1,-1
2,7,1164.41,418.35,39.0,106.6,0.803,-1,-1,-1
2,8,1221.13,411.85,39.35,113.38,0.791,-1,-1,-1
2,9,1108.94,418.13,29.48,80.19,0.776,-1,-1,-1
2,10,584.24,421.94,58.51,178.67,0.763,-1,-1,-1
2,11,627.61,424.59,50.44,149.44,0.503,-1,-1,-1
2,12,801.48,432.92,21.02,58.6,0.786,-1,-1,-1
3,1,1459.52,418.93,75.04,180.6,0.874,-1,-1,-1
3,2,1362.7,396.02,66.93,228.03,0.886,-1,-1,-1
3,3,455.56,428.49,74.75,179.5,0.878,-1,-1,-1
3,4,659.13,417.67,74.54,195.77,0.816,-1,-1,-1
3,5,713.12,421.59,58.06,177.42,0.827,-1,-1,-1
3,6,536.84,433.76,59.1,171.48,0.854,-1,-1,-1
3,7,1158.5,419.04,38.86,106.17,0.82,-1,-1,-1
3,8,1215.03,412.53,38.96,112.2,0.781,-1,-1,-1
3,9,1102.15,417.52,30.0,81.55,0.821,-1,-1,-1
3,10,576.86,417.62,61.34,186.87,0.786,-1,-1,-1
3,11,619.9,424.79,49.37,146.19,0.599,-1,-1,-1
3,12,793.98,433.72,20.92,58.31,0.751,-1,-1,-1
3,22,1182.76,422.41,30.29,91.4,0.524,-1,-1,-1
4,1,1451.98,420.25,74.59,179.77,0.886,-1,-1,-1
4,2,1359.71,397.92,66.68,227.0,0.896,-1,-1,-1
4,3,446.45,428.44,75.06,180.49,0.876,-1,-1,-1
4,4,655.52,417.03,74.86,196.28,0.856,-1,-1,-1
4,5,704.45,422.07,56.98,173.68,0.826,-1,-1,-1
4,6,529.58,432.6,59.54,172.99,0.83,-1,-1,-1
4,7,1153.03,419.12,39.48,107.92,0.84,-1,-1,-1
4,8,1208.15,412.73,39.39,113.31,0.772,-1,-1,-1
4,9,1096.4,418.07,30.22,82.15,0.83,-1,-1,-1
4,10,570.16,415.77,62.7,190.71,0.796,-1,-1,-1
4,11,615.3,426.15,48.6,143.53,0.752,-1,-1,-1
4,12,787.77,429.86,22.24,61.98,0.758,-1,-1,-1
4,22,1177.31,420.46,30.79,93.0,0.72,-1,-1,-1
4,26,372.5,431.1,29.82,67.45,0.647,-1,-1,-1
4,19,836.72,430.71,28.0,74.17,0.513,-1,-1,-1
5,1,1443.86,422.4,75.34,182.16,0.873,-1,-1,-1
5,2,1356.76,401.32,67.81,230.41,0.89,-1,-1,-1
5,3,436.71,428.16,76.73,184.51,0.87,-1,-1,-1
5,4,649.96,418.8,75.66,197.84,0.849,-1,-1,-1
5,5,691.66,425.95,56.02,170.46,0.732,-1,-1,-1
5,6,521.92,433.76,59.83,174.33,0.837,-1,-1,-1
5,7,1143.43,422.58,39.14,107.12,0.796,-1,-1,-1
5,8,1197.36,415.4,38.76,111.02,0.741,-1,-1,-1
5,9,1087.11,420.23,30.12,81.98,0.764,-1,-1,-1
