1,1,585.22,445.36,85.15,260.77,0.905,-1,-1,-1
1,2,1337.41,422.04,166.3,366.57,0.898,-1,-1,-1
1,3,445.13,445.15,108.48,277.17,0.897,-1,-1,-1
1,4,1420.85,435.49,178.85,331.83,0.864,-1,-1,-1
1,5,1252.2,446.8,40.34,102.44,0.859,-1,-1,-1
1,6,549.85,461.32,30.73,97.1,0.842,-1,-1,-1
1,7,1056.03,488.65,33.37,101.37,0.834,-1,-1,-1
1,8,936.45,435.3,41.73,108.32,0.83,-1,-1,-1
1,9,1015.65,432.2,41.62,119.06,0.822,-1,-1,-1
1,10,1090.71,486.74,33.42,111.1,0.817,-1,-1,-1
1,11,643.65,455.08,58.44,190.37,0.808,-1,-1,-1
1,12,1101.06,439.73,34.93,107.97,0.784,-1,-1,-1
1,13,673.82,462.04,50.99,136.84,0.674,-1,-1,-1
1,14,670.29,454.09,24.11,72.2,0.649,-1,-1,-1
1,15,730.7,463.65,38.59,106.19,0.637,-1,-1,-1
1,16,595.73,430.01,13.97,35.91,0.502,-1,-1,-1
1,17,479.82,452.97,27.97,70.18,0.417,-1,-1,-1
1,18,580.42,455.91,28.61,103.16,0.413,-1,-1,-1
1,19,1359.33,431.75,45.97,105.04,0.412,-1,-1,-1
1,20,1005.33,452.24,23.68,69.26,0.407,-1,-1,-1
1,21,624.75,458.15,27.88,104.74,0.402,-1,-1,-1
1,22,582.62,431.31,14.99,35.49,0.371,-1,-1,-1
1,23,974.92,450.65,31.43,84.8,0.355,-1,-1,-1
2,1,585.71,445.67,84.96,260.2,0.9,-1,-1,-1
2,2,1343.12,421.45,168.18,370.67,0.9,-1,-1,-1
2,3,445.89,445.68,108.22,276.43,0.896,-1,-1,-1
2,4,1420.29,432.78,180.68,335.34,0.851,-1,-1,-1
2,5,1252.37,447.13,40.17,102.08,0.864,-1,-1,-1
2,6,551.04,462.75,30.14,95.21,0.837,-1,-1,-1
2,7,1055.74,488.17,33.42,101.51,0.839,-1,-1,-1
2,8,936.46,435.36,41.39,107.36,0.826,-1,-1,-1
2,9,1016.49,431.65,40.34,115.26,0.827,-1,-1,-1
2,10,1090.97,485.57,33.8,112.38,0.813,-1,-1,-1
2,11,644.07,455.44,58.52,190.57,0.796,-1,-1,-1
2,12,1101.73,440.09,34.77,107.52,0.765,-1,-1,-1
2,13,674.86,462.51,50.63,135.9,0.629,-1,-1,-1
2,14,671.05,455.24,22.98,68.78,0.634,-1,-1,-1
2,15,732.25,466.49,37.43,102.98,0.493,-1,-1,-1
2,16,595.67,430.27,14.05,36.13,0.538,-1,-1,-1
2,17,480.67,453.82,27.71,69.49,0.419,-1,-1,-1
2,18,581.36,455.84,26.48,95.35,0.401,-1,-1,-1
