1,-1,1324,424,263,354,0.9858,-1,-1,-1
1,-1,514,462,97,250,0.6744,-1,-1,-1
2,-1,1322,427,261,354,0.9853,-1,-1,-1
2,-1,502,463,94,243,0.6265,-1,-1,-1
3,-1,1333,426,233,357,0.9728,-1,-1,-1
3,-1,502,466,95,240,0.639,-1,-1,-1
4,-1,1340,422,216,360,0.9559,-1,-1,-1
4,-1,493,468,100,242,0.6452,-1,-1,-1
5,-1,1353,420,209,363,0.9461,-1,-1,-1
5,-1,491,468,107,244,0.6942,-1,-1,-1
6,-1,1365,417,198,366,0.9516,-1,-1,-1
6,-1,490,467,111,249,0.7459,-1,-1,-1
7,-1,1383,410,170,372,0.9307,-1,-1,-1
7,-1,485,465,115,249,0.686,-1,-1,-1
7,-1,601,464,115,242,0.4221,-1,-1,-1
8,-1,1396,411,165,374,0.939,-1,-1,-1
8,-1,492,463,119,252,0.6879,-1,-1,-1
9,-1,1402,422,169,361,0.9428,-1,-1,-1
9,-1,490,461,126,255,0.7625,-1,-1,-1
9,-1,598,466,112,243,0.4222,-1,-1,-1
10,-1,1413,415,162,370,0.8003,-1,-1,-1
10,-1,498,461,120,253,0.7662,-1,-1,-1
10,-1,594,462,112,247,0.4037,-1,-1,-1
11,-1,1433,416,193,367,0.7947,-1,-1,-1
11,-1,482,461,129,254,0.7715,-1,-1,-1
11,-1,593,461,114,249,0.4038,-1,-1,-1
12,-1,480,459,122,257,0.7339,-1,-1,-1
12,-1,1425,409,145,380,0.7177,-1,-1,-1
13,-1,490,454,119,263,0.7772,-1,-1,-1
13,-1,1429,407,143,381,0.7662,-1,-1,-1
14,-1,495,453,119,263,0.7644,-1,-1,-1
14,-1,1490,416,145,367,0.7573,-1,-1,-1
14,-1,1428,410,138,382,0.7096,-1,-1,-1
15,-1,1431,404,136,389,0.7313,-1,-1,-1
15,-1,499,450,119,264,0.7073,-1,-1,-1
15,-1,1477,407,162,380,0.6691,-1,-1,-1
15,-1,1575,409,144,384,0.6146,-1,-1,-1
16,-1,1481,400,178,399,0.7463,-1,-1,-1
16,-1,495,451,126,265,0.6743,-1,-1,-1
